payment_id,application_id,payment_number,due_date,payment_date,amount_due,amount_paid,payment_status,payment_completeness
PAY016840,CUST00822,4,2025-08-25,2025-08-23,1836.83,1814.3,On Time,Partial
PAY016841,CUST00822,5,2025-09-25,2025-09-25,1836.83,1826.96,On Time,Partial
PAY016842,CUST00822,6,2025-10-25,2025-10-23,1836.83,1878.05,On Time,Complete
PAY016843,CUST00822,7,2025-11-25,2025-11-27,1836.83,1916.01,Late,Complete
PAY016844,CUST00822,8,2025-12-25,2025-12-23,1836.83,1831.17,On Time,Partial
PAY016845,CUST00822,9,2026-01-25,2026-01-29,1836.83,1842.48,Late,Complete
PAY016846,CUST00822,10,2026-02-25,2026-02-25,1836.83,1847.76,On Time,Complete
PAY016847,CUST00822,11,2026-03-25,2026-03-23,1836.83,1867.64,On Time,Complete
PAY016848,CUST00822,12,2026-04-25,2026-04-29,1836.83,1843.14,Late,Complete
PAY016849,CUST00823,1,2024-02-01,2024-02-01,1194.14,1253.09,On Time,Complete
PAY016850,CUST00823,2,2024-03-01,2024-03-04,1194.14,1213.77,Late,Complete
PAY016851,CUST00823,3,2024-04-01,2024-04-03,1194.14,1203.69,Late,Complete
PAY016852,CUST00823,4,2024-05-01,2024-05-04,1194.14,1166.31,Late,Partial
PAY016853,CUST00823,5,2024-06-01,2024-06-02,1194.14,1235.97,Late,Complete
PAY016854,CUST00823,6,2024-07-01,2024-07-04,1194.14,1235.82,Late,Complete
PAY016855,CUST00823,7,2024-08-01,2024-08-01,1194.14,1192.82,On Time,Partial
PAY016856,CUST00823,8,2024-09-01,2024-08-30,1194.14,1164.21,On Time,Partial
PAY016857,CUST00823,9,2024-10-01,2024-10-02,1194.14,1245.04,Late,Complete
PAY016858,CUST00823,10,2024-11-01,2024-10-31,1194.14,1194.19,On Time,Complete
PAY016859,CUST00823,11,2024-12-01,2024-12-05,1194.14,1155.03,Late,Partial
PAY016860,CUST00823,12,2025-01-01,2025-01-03,1194.14,1225.83,Late,Complete
PAY016861,CUST00823,13,2025-02-01,2025-02-01,1194.14,1156.05,On Time,Partial
PAY016862,CUST00823,14,2025-03-01,2025-02-27,1194.14,1202.91,On Time,Complete
PAY016863,CUST00823,15,2025-04-01,2025-04-04,1194.14,1206.81,Late,Complete
PAY016864,CUST00823,16,2025-05-01,2025-05-04,1194.14,1192.02,Late,Partial
PAY016865,CUST00823,17,2025-06-01,2025-05-30,1194.14,1217.25,On Time,Complete
PAY016866,CUST00823,18,2025-07-01,2025-07-02,1194.14,1248.12,Late,Complete
PAY016867,CUST00823,19,2025-08-01,2025-07-31,1194.14,1192.69,On Time,Partial
PAY016868,CUST00823,20,2025-09-01,2025-08-31,1194.14,1183.58,On Time,Partial
PAY016869,CUST00823,21,2025-10-01,2025-09-29,1194.14,1191.47,On Time,Partial
PAY016870,CUST00823,22,2025-11-01,2025-11-04,1194.14,1181.2,Late,Partial
PAY016871,CUST00823,23,2025-12-01,2025-12-03,1194.14,1244.28,Late,Complete
PAY016872,CUST00823,24,2026-01-01,2025-12-30,1194.14,1156.1,On Time,Partial
PAY016873,CUST00823,25,2026-02-01,2026-02-03,1194.14,1177.61,Late,Partial
PAY016874,CUST00823,26,2026-03-01,2026-03-01,1194.14,1204.09,On Time,Complete
PAY016875,CUST00823,27,2026-04-01,2026-04-03,1194.14,1213.39,Late,Complete
PAY016876,CUST00823,28,2026-05-01,2026-05-04,1194.14,1238.01,Late,Complete
PAY016877,CUST00823,29,2026-06-01,2026-06-02,1194.14,1203.74,Late,Complete
PAY016878,CUST00823,30,2026-07-01,2026-07-05,1194.14,1250.17,Late,Complete
PAY016879,CUST00823,31,2026-08-01,2026-07-31,1194.14,1188.0,On Time,Partial
PAY016880,CUST00823,32,2026-09-01,2026-09-03,1194.14,1181.09,Late,Partial
PAY016881,CUST00823,33,2026-10-01,2026-10-04,1194.14,1160.9,Late,Partial
PAY016882,CUST00823,34,2026-11-01,2026-11-02,1194.14,1175.71,Late,Partial
PAY016883,CUST00823,35,2026-12-01,2026-11-29,1194.14,1158.06,On Time,Partial
PAY016884,CUST00823,36,2027-01-01,2026-12-31,1194.14,1202.63,On Time,Complete
PAY016885,CUST00823,37,2027-02-01,2027-02-01,1194.14,1219.94,On Time,Complete
PAY016886,CUST00823,38,2027-03-01,2027-02-27,1194.14,1192.12,On Time,Partial
PAY016887,CUST00823,39,2027-04-01,2027-04-04,1194.14,1178.62,Late,Partial
PAY016888,CUST00823,40,2027-05-01,2027-04-30,1194.14,1137.42,On Time,Partial
PAY016889,CUST00823,41,2027-06-01,2027-06-01,1194.14,1252.27,On Time,Complete
PAY016890,CUST00823,42,2027-07-01,2027-06-29,1194.14,1153.4,On Time,Partial
PAY016891,CUST00823,43,2027-08-01,2027-08-03,1194.14,1158.53,Late,Partial
PAY016892,CUST00823,44,2027-09-01,2027-08-30,1194.14,1218.02,On Time,Complete
PAY016893,CUST00823,45,2027-10-01,2027-10-03,1194.14,1179.21,Late,Partial
PAY016894,CUST00823,46,2027-11-01,2027-11-04,1194.14,1200.55,Late,Complete
PAY016895,CUST00823,47,2027-12-01,2027-11-29,1194.14,1186.08,On Time,Partial
PAY016896,CUST00823,48,2028-01-01,2028-01-03,1194.14,1144.75,Late,Partial
PAY016897,CUST00823,49,2028-02-01,2028-02-04,1194.14,1153.36,Late,Partial
PAY016898,CUST00823,50,2028-03-01,2028-03-04,1194.14,1180.83,Late,Partial
PAY016899,CUST00823,51,2028-04-01,2028-04-02,1194.14,1208.0,Late,Complete
PAY016900,CUST00823,52,2028-05-01,2028-05-01,1194.14,1170.98,On Time,Partial
PAY016901,CUST00823,53,2028-06-01,2028-06-03,1194.14,1167.21,Late,Partial
PAY016902,CUST00823,54,2028-07-01,2028-07-02,1194.14,1177.5,Late,Partial
PAY016903,CUST00823,55,2028-08-01,2028-08-03,1194.14,1253.82,Late,Complete
PAY016904,CUST00823,56,2028-09-01,2028-09-04,1194.14,1184.6,Late,Partial
PAY016905,CUST00823,57,2028-10-01,2028-09-30,1194.14,1157.05,On Time,Partial
PAY016906,CUST00823,58,2028-11-01,2028-11-01,1194.14,1156.46,On Time,Partial
PAY016907,CUST00823,59,2028-12-01,2028-11-29,1194.14,1228.5,On Time,Complete
PAY016908,CUST00823,60,2029-01-01,2029-01-05,1194.14,1184.76,Late,Partial
PAY016909,CUST00824,1,2023-07-10,2023-07-08,1497.87,1541.6,On Time,Complete
PAY016910,CUST00824,2,2023-08-10,2023-08-14,1497.87,1483.52,Late,Partial
PAY016911,CUST00824,3,2023-09-10,2023-09-13,1497.87,1481.24,Late,Partial
PAY016912,CUST00824,4,2023-10-10,2023-10-09,1497.87,1512.07,On Time,Complete
PAY016913,CUST00824,5,2023-11-10,2023-11-08,1497.87,1506.41,On Time,Complete
PAY016914,CUST00824,6,2023-12-10,2023-12-13,1497.87,1527.28,Late,Complete
PAY016915,CUST00824,7,2024-01-10,2024-01-13,1497.87,1534.21,Late,Complete
PAY016916,CUST00824,8,2024-02-10,2024-02-11,1497.87,1443.53,Late,Partial
PAY016917,CUST00824,9,2024-03-10,2024-03-13,1497.87,1422.99,Late,Partial
PAY016918,CUST00824,10,2024-04-10,2024-04-12,1497.87,1511.2,Late,Complete
PAY016919,CUST00824,11,2024-05-10,2024-05-13,1497.87,1537.65,Late,Complete
PAY016920,CUST00824,12,2024-06-10,2024-06-09,1497.87,1500.42,On Time,Complete
PAY016921,CUST00824,13,2024-07-10,2024-07-13,1497.87,1551.26,Late,Complete
PAY016922,CUST00824,14,2024-08-10,2024-08-14,1497.87,1549.21,Late,Complete
PAY016923,CUST00824,15,2024-09-10,2024-09-08,1497.87,1453.68,On Time,Partial
PAY016924,CUST00824,16,2024-10-10,2024-10-11,1497.87,1472.3,Late,Partial
PAY016925,CUST00824,17,2024-11-10,2024-11-12,1497.87,1555.31,Late,Complete
PAY016926,CUST00824,18,2024-12-10,2024-12-11,1497.87,1489.82,Late,Partial
PAY016927,CUST00824,19,2025-01-10,2025-01-14,1497.87,1428.5,Late,Partial
PAY016928,CUST00824,20,2025-02-10,2025-02-08,1497.87,1519.7,On Time,Complete
PAY016929,CUST00824,21,2025-03-10,2025-03-10,1497.87,1550.75,On Time,Complete
PAY016930,CUST00824,22,2025-04-10,2025-04-09,1497.87,1570.72,On Time,Complete
PAY016931,CUST00824,23,2025-05-10,2025-05-12,1497.87,1490.65,Late,Partial
PAY016932,CUST00824,24,2025-06-10,2025-06-10,1497.87,1518.89,On Time,Complete
PAY016933,CUST00824,25,2025-07-10,2025-07-12,1497.87,1564.55,Late,Complete
PAY016934,CUST00824,26,2025-08-10,2025-08-12,1497.87,1516.47,Late,Complete
PAY016935,CUST00824,27,2025-09-10,2025-09-08,1497.87,1508.45,On Time,Complete
PAY016936,CUST00824,28,2025-10-10,2025-10-12,1497.87,1535.19,Late,Complete
PAY016937,CUST00824,29,2025-11-10,2025-11-13,1497.87,1477.65,Late,Partial
PAY016938,CUST00824,30,2025-12-10,2025-12-09,1497.87,1541.48,On Time,Complete
PAY016939,CUST00824,31,2026-01-10,2026-01-13,1497.87,1565.42,Late,Complete
PAY016940,CUST00824,32,2026-02-10,2026-02-09,1497.87,1429.62,On Time,Partial
PAY016941,CUST00824,33,2026-03-10,2026-03-12,1497.87,1520.05,Late,Complete
PAY016942,CUST00824,34,2026-04-10,2026-04-09,1497.87,1440.29,On Time,Partial
PAY016943,CUST00824,35,2026-05-10,2026-05-09,1497.87,1559.97,On Time,Complete
PAY016944,CUST00824,36,2026-06-10,2026-06-11,1497.87,1547.8,Late,Complete
PAY016945,CUST00825,1,2024-02-17,2024-02-20,4622.49,4628.37,Late,Complete
PAY016946,CUST00825,2,2024-03-17,2024-03-15,4622.49,4564.25,On Time,Partial
PAY016947,CUST00825,3,2024-04-17,2024-04-19,4622.49,4852.29,Late,Complete
PAY016948,CUST00825,4,2024-05-17,2024-05-15,4622.49,4588.62,On Time,Partial
PAY016949,CUST00825,5,2024-06-17,2024-06-20,4622.49,4733.01,Late,Complete
PAY016950,CUST00825,6,2024-07-17,2024-07-21,4622.49,4540.82,Late,Partial
PAY016951,CUST00825,7,2024-08-17,2024-08-18,4622.49,4810.21,Late,Complete
PAY016952,CUST00825,8,2024-09-17,2024-09-17,4622.49,4601.45,On Time,Partial
PAY016953,CUST00825,9,2024-10-17,2024-10-16,4622.49,4848.97,On Time,Complete
PAY016954,CUST00825,10,2024-11-17,2024-11-15,4622.49,4434.85,On Time,Partial
PAY016955,CUST00825,11,2024-12-17,2024-12-16,4622.49,4682.2,On Time,Complete
PAY016956,CUST00825,12,2025-01-17,2025-01-21,4622.49,4693.88,Late,Complete
PAY016957,CUST00826,1,2025-03-12,2025-03-14,2002.74,1913.59,Late,Partial
PAY016958,CUST00826,2,2025-04-12,2025-04-15,2002.74,1953.74,Late,Partial
PAY016959,CUST00826,3,2025-05-12,2025-05-10,2002.74,2014.03,On Time,Complete
PAY016960,CUST00826,4,2025-06-12,2025-06-14,2002.74,1961.3,Late,Partial
PAY016961,CUST00826,5,2025-07-12,2025-07-15,2002.74,1929.13,Late,Partial
PAY016962,CUST00826,6,2025-08-12,2025-08-16,2002.74,1961.7,Late,Partial
PAY016963,CUST00826,7,2025-09-12,2025-09-13,2002.74,1936.79,Late,Partial
PAY016964,CUST00826,8,2025-10-12,2025-10-16,2002.74,1922.81,Late,Partial
PAY016965,CUST00826,9,2025-11-12,2025-11-10,2002.74,1978.08,On Time,Partial
PAY016966,CUST00826,10,2025-12-12,2025-12-13,2002.74,1954.43,Late,Partial
PAY016967,CUST00826,11,2026-01-12,2026-01-11,2002.74,2074.95,On Time,Complete
PAY016968,CUST00826,12,2026-02-12,2026-02-14,2002.74,2079.75,Late,Complete
PAY016969,CUST00826,13,2026-03-12,2026-03-13,2002.74,2052.02,Late,Complete
PAY016970,CUST00826,14,2026-04-12,2026-04-13,2002.74,1956.79,Late,Partial
PAY016971,CUST00826,15,2026-05-12,2026-05-11,2002.74,2089.46,On Time,Complete
PAY016972,CUST00826,16,2026-06-12,2026-06-12,2002.74,1981.3,On Time,Partial
PAY016973,CUST00826,17,2026-07-12,2026-07-13,2002.74,2017.33,Late,Complete
PAY016974,CUST00826,18,2026-08-12,2026-08-12,2002.74,2100.36,On Time,Complete
PAY016975,CUST00826,19,2026-09-12,2026-09-13,2002.74,1966.0,Late,Partial
PAY016976,CUST00826,20,2026-10-12,2026-10-14,2002.74,2057.16,Late,Complete
PAY016977,CUST00826,21,2026-11-12,2026-11-13,2002.74,2022.09,Late,Complete
PAY016978,CUST00826,22,2026-12-12,2026-12-13,2002.74,1932.62,Late,Partial
PAY016979,CUST00826,23,2027-01-12,2027-01-12,2002.74,1935.6,On Time,Partial
PAY016980,CUST00826,24,2027-02-12,2027-02-16,2002.74,1925.08,Late,Partial
PAY016981,CUST00826,25,2027-03-12,2027-03-11,2002.74,2002.46,On Time,Partial
PAY016982,CUST00826,26,2027-04-12,2027-04-15,2002.74,2091.43,Late,Complete
PAY016983,CUST00826,27,2027-05-12,2027-05-11,2002.74,2053.73,On Time,Complete
PAY016984,CUST00826,28,2027-06-12,2027-06-10,2002.74,1924.78,On Time,Partial
PAY016985,CUST00826,29,2027-07-12,2027-07-13,2002.74,1998.56,Late,Partial
PAY016986,CUST00826,30,2027-08-12,2027-08-14,2002.74,1912.55,Late,Partial
PAY016987,CUST00826,31,2027-09-12,2027-09-13,2002.74,1930.11,Late,Partial
PAY016988,CUST00826,32,2027-10-12,2027-10-15,2002.74,1916.08,Late,Partial
PAY016989,CUST00826,33,2027-11-12,2027-11-14,2002.74,1911.8,Late,Partial
PAY016990,CUST00826,34,2027-12-12,2027-12-14,2002.74,2088.85,Late,Complete
PAY016991,CUST00826,35,2028-01-12,2028-01-15,2002.74,1908.73,Late,Partial
PAY016992,CUST00826,36,2028-02-12,2028-02-10,2002.74,2058.09,On Time,Complete
PAY016993,CUST00828,1,2024-05-19,2024-05-18,2162.18,2152.65,On Time,Partial
PAY016994,CUST00828,2,2024-06-19,2024-06-21,2162.18,2122.75,Late,Partial
PAY016995,CUST00828,3,2024-07-19,2024-07-21,2162.18,2185.58,Late,Complete
PAY016996,CUST00828,4,2024-08-19,2024-08-19,2162.18,2092.5,On Time,Partial
PAY016997,CUST00828,5,2024-09-19,2024-09-23,2162.18,2203.27,Late,Complete
PAY016998,CUST00828,6,2024-10-19,2024-10-17,2162.18,2210.6,On Time,Complete
PAY016999,CUST00828,7,2024-11-19,2024-11-23,2162.18,2096.75,Late,Partial
PAY017000,CUST00828,8,2024-12-19,2024-12-21,2162.18,2178.49,Late,Complete
PAY017001,CUST00828,9,2025-01-19,2025-01-17,2162.18,2068.89,On Time,Partial
PAY017002,CUST00828,10,2025-02-19,2025-02-20,2162.18,2238.28,Late,Complete
PAY017003,CUST00828,11,2025-03-19,2025-03-18,2162.18,2183.35,On Time,Complete
PAY017004,CUST00828,12,2025-04-19,2025-04-17,2162.18,2139.31,On Time,Partial
PAY017005,CUST00828,13,2025-05-19,2025-05-23,2162.18,2136.91,Late,Partial
PAY017006,CUST00828,14,2025-06-19,2025-06-20,2162.18,2105.67,Late,Partial
PAY017007,CUST00828,15,2025-07-19,2025-07-19,2162.18,2183.87,On Time,Complete
PAY017008,CUST00828,16,2025-08-19,2025-08-20,2162.18,2059.98,Late,Partial
PAY017009,CUST00828,17,2025-09-19,2025-09-23,2162.18,2076.2,Late,Partial
PAY017010,CUST00828,18,2025-10-19,2025-10-18,2162.18,2083.29,On Time,Partial
PAY017011,CUST00828,19,2025-11-19,2025-11-19,2162.18,2218.76,On Time,Complete
PAY017012,CUST00828,20,2025-12-19,2025-12-19,2162.18,2060.09,On Time,Partial
PAY017013,CUST00828,21,2026-01-19,2026-01-21,2162.18,2193.85,Late,Complete
PAY017014,CUST00828,22,2026-02-19,2026-02-23,2162.18,2150.27,Late,Partial
PAY017015,CUST00828,23,2026-03-19,2026-03-22,2162.18,2120.06,Late,Partial
PAY017016,CUST00828,24,2026-04-19,2026-04-19,2162.18,2084.06,On Time,Partial
PAY017017,CUST00829,1,2025-03-20,2025-03-18,356.53,361.35,On Time,Complete
PAY017018,CUST00829,2,2025-04-20,2025-04-24,356.53,358.42,Late,Complete
PAY017019,CUST00829,3,2025-05-20,2025-05-23,356.53,367.76,Late,Complete
PAY017020,CUST00829,4,2025-06-20,2025-06-19,356.53,371.73,On Time,Complete
PAY017021,CUST00829,5,2025-07-20,2025-07-24,356.53,366.71,Late,Complete
PAY017022,CUST00829,6,2025-08-20,2025-08-21,356.53,367.31,Late,Complete
PAY017023,CUST00829,7,2025-09-20,2025-09-19,356.53,345.92,On Time,Partial
PAY017024,CUST00829,8,2025-10-20,2025-10-22,356.53,359.37,Late,Complete
PAY017025,CUST00829,9,2025-11-20,2025-11-22,356.53,374.24,Late,Complete
PAY017026,CUST00829,10,2025-12-20,2025-12-21,356.53,360.68,Late,Complete
PAY017027,CUST00829,11,2026-01-20,2026-01-22,356.53,349.6,Late,Partial
PAY017028,CUST00829,12,2026-02-20,2026-02-19,356.53,354.29,On Time,Partial
PAY017029,CUST00829,13,2026-03-20,2026-03-24,356.53,350.69,Late,Partial
PAY017030,CUST00829,14,2026-04-20,2026-04-21,356.53,373.43,Late,Complete
PAY017031,CUST00829,15,2026-05-20,2026-05-19,356.53,363.71,On Time,Complete
PAY017032,CUST00829,16,2026-06-20,2026-06-19,356.53,344.36,On Time,Partial
PAY017033,CUST00829,17,2026-07-20,2026-07-19,356.53,358.99,On Time,Complete
PAY017034,CUST00829,18,2026-08-20,2026-08-23,356.53,347.42,Late,Partial
PAY017035,CUST00829,19,2026-09-20,2026-09-24,356.53,341.16,Late,Partial
PAY017036,CUST00829,20,2026-10-20,2026-10-18,356.53,356.12,On Time,Partial
PAY017037,CUST00829,21,2026-11-20,2026-11-23,356.53,339.73,Late,Partial
PAY017038,CUST00829,22,2026-12-20,2026-12-24,356.53,368.73,Late,Complete
PAY017039,CUST00829,23,2027-01-20,2027-01-23,356.53,354.83,Late,Partial
PAY017040,CUST00829,24,2027-02-20,2027-02-18,356.53,363.98,On Time,Complete
PAY017041,CUST00829,25,2027-03-20,2027-03-19,356.53,366.7,On Time,Complete
PAY017042,CUST00829,26,2027-04-20,2027-04-20,356.53,369.37,On Time,Complete
PAY017043,CUST00829,27,2027-05-20,2027-05-18,356.53,368.21,On Time,Complete
PAY017044,CUST00829,28,2027-06-20,2027-06-21,356.53,361.64,Late,Complete
PAY017045,CUST00829,29,2027-07-20,2027-07-19,356.53,359.79,On Time,Complete
PAY017046,CUST00829,30,2027-08-20,2027-08-23,356.53,346.28,Late,Partial
PAY017047,CUST00829,31,2027-09-20,2027-09-18,356.53,342.13,On Time,Partial
PAY017048,CUST00829,32,2027-10-20,2027-10-24,356.53,373.45,Late,Complete
PAY017049,CUST00829,33,2027-11-20,2027-11-24,356.53,368.78,Late,Complete
PAY017050,CUST00829,34,2027-12-20,2027-12-21,356.53,345.16,Late,Partial
PAY017051,CUST00829,35,2028-01-20,2028-01-24,356.53,339.25,Late,Partial
PAY017052,CUST00829,36,2028-02-20,2028-02-24,356.53,356.27,Late,Partial
PAY017053,CUST00829,37,2028-03-20,2028-03-22,356.53,350.8,Late,Partial
PAY017054,CUST00829,38,2028-04-20,2028-04-22,356.53,351.46,Late,Partial
PAY017055,CUST00829,39,2028-05-20,2028-05-23,356.53,350.42,Late,Partial
PAY017056,CUST00829,40,2028-06-20,2028-06-19,356.53,350.16,On Time,Partial
PAY017057,CUST00829,41,2028-07-20,2028-07-18,356.53,361.12,On Time,Complete
PAY017058,CUST00829,42,2028-08-20,2028-08-20,356.53,366.83,On Time,Complete
PAY017059,CUST00829,43,2028-09-20,2028-09-19,356.53,368.85,On Time,Complete
PAY017060,CUST00829,44,2028-10-20,2028-10-23,356.53,338.97,Late,Partial
PAY017061,CUST00829,45,2028-11-20,2028-11-22,356.53,366.65,Late,Complete
PAY017062,CUST00829,46,2028-12-20,2028-12-24,356.53,372.25,Late,Complete
PAY017063,CUST00829,47,2029-01-20,2029-01-23,356.53,356.32,Late,Partial
PAY017064,CUST00829,48,2029-02-20,2029-02-21,356.53,343.34,Late,Partial
PAY017065,CUST00829,49,2029-03-20,2029-03-23,356.53,350.48,Late,Partial
PAY017066,CUST00829,50,2029-04-20,2029-04-18,356.53,366.46,On Time,Complete
PAY017067,CUST00829,51,2029-05-20,2029-05-23,356.53,352.94,Late,Partial
PAY017068,CUST00829,52,2029-06-20,2029-06-20,356.53,341.9,On Time,Partial
PAY017069,CUST00829,53,2029-07-20,2029-07-22,356.53,344.04,Late,Partial
PAY017070,CUST00829,54,2029-08-20,2029-08-22,356.53,351.07,Late,Partial
PAY017071,CUST00829,55,2029-09-20,2029-09-24,356.53,350.67,Late,Partial
PAY017072,CUST00829,56,2029-10-20,2029-10-18,356.53,340.13,On Time,Partial
PAY017073,CUST00829,57,2029-11-20,2029-11-19,356.53,340.81,On Time,Partial
PAY017074,CUST00829,58,2029-12-20,2029-12-23,356.53,354.93,Late,Partial
PAY017075,CUST00829,59,2030-01-20,2030-01-22,356.53,349.1,Late,Partial
PAY017076,CUST00829,60,2030-02-20,2030-02-21,356.53,342.63,Late,Partial
PAY017077,CUST00833,1,2024-01-11,2024-01-09,2365.09,2291.2,On Time,Partial
PAY017078,CUST00833,2,2024-02-11,2024-02-09,2365.09,2340.12,On Time,Partial
PAY017079,CUST00833,3,2024-03-11,2024-03-10,2365.09,2471.08,On Time,Complete
PAY017080,CUST00833,4,2024-04-11,2024-04-13,2365.09,2257.7,Late,Partial
PAY017081,CUST00833,5,2024-05-11,2024-05-12,2365.09,2417.22,Late,Complete
PAY017082,CUST00833,6,2024-06-11,2024-06-14,2365.09,2442.77,Late,Complete
PAY017083,CUST00833,7,2024-07-11,2024-07-11,2365.09,2469.4,On Time,Complete
PAY017084,CUST00833,8,2024-08-11,2024-08-09,2365.09,2473.08,On Time,Complete
PAY017085,CUST00833,9,2024-09-11,2024-09-13,2365.09,2259.02,Late,Partial
PAY017086,CUST00833,10,2024-10-11,2024-10-09,2365.09,2277.19,On Time,Partial
PAY017087,CUST00833,11,2024-11-11,2024-11-09,2365.09,2360.18,On Time,Partial
PAY017088,CUST00833,12,2024-12-11,2024-12-15,2365.09,2407.78,Late,Complete
PAY017089,CUST00834,1,2025-03-20,2025-03-19,2002.33,2053.46,On Time,Complete
PAY017090,CUST00834,2,2025-04-20,2025-04-18,2002.33,1921.91,On Time,Partial
PAY017091,CUST00834,3,2025-05-20,2025-05-21,2002.33,2009.45,Late,Complete
PAY017092,CUST00834,4,2025-06-20,2025-06-19,2002.33,2072.44,On Time,Complete
PAY017093,CUST00834,5,2025-07-20,2025-07-21,2002.33,2098.7,Late,Complete
PAY017094,CUST00834,6,2025-08-20,2025-08-24,2002.33,2072.0,Late,Complete
PAY017095,CUST00834,7,2025-09-20,2025-09-18,2002.33,1922.52,On Time,Partial
PAY017096,CUST00834,8,2025-10-20,2025-10-18,2002.33,2013.89,On Time,Complete
PAY017097,CUST00834,9,2025-11-20,2025-11-24,2002.33,2041.18,Late,Complete
PAY017098,CUST00834,10,2025-12-20,2025-12-20,2002.33,1918.98,On Time,Partial
PAY017099,CUST00834,11,2026-01-20,2026-01-22,2002.33,2102.31,Late,Complete
PAY017100,CUST00834,12,2026-02-20,2026-02-22,2002.33,1937.86,Late,Partial
PAY017101,CUST00834,13,2026-03-20,2026-03-21,2002.33,1977.73,Late,Partial
PAY017102,CUST00834,14,2026-04-20,2026-04-18,2002.33,2014.55,On Time,Complete
PAY017103,CUST00834,15,2026-05-20,2026-05-24,2002.33,2017.3,Late,Complete
PAY017104,CUST00834,16,2026-06-20,2026-06-22,2002.33,2000.33,Late,Partial
PAY017105,CUST00834,17,2026-07-20,2026-07-19,2002.33,2061.71,On Time,Complete
PAY017106,CUST00834,18,2026-08-20,2026-08-22,2002.33,2075.19,Late,Complete
PAY017107,CUST00834,19,2026-09-20,2026-09-21,2002.33,1981.15,Late,Partial
PAY017108,CUST00834,20,2026-10-20,2026-10-19,2002.33,1921.42,On Time,Partial
PAY017109,CUST00834,21,2026-11-20,2026-11-22,2002.33,2015.48,Late,Complete
PAY017110,CUST00834,22,2026-12-20,2026-12-19,2002.33,1964.29,On Time,Partial
PAY017111,CUST00834,23,2027-01-20,2027-01-22,2002.33,2036.67,Late,Complete
PAY017112,CUST00834,24,2027-02-20,2027-02-20,2002.33,1947.85,On Time,Partial
PAY017113,CUST00835,1,2025-01-25,2025-01-25,426.84,446.05,On Time,Complete
PAY017114,CUST00835,2,2025-02-25,2025-02-25,426.84,439.21,On Time,Complete
PAY017115,CUST00835,3,2025-03-25,2025-03-29,426.84,440.14,Late,Complete
PAY017116,CUST00835,4,2025-04-25,2025-04-26,426.84,419.41,Late,Partial
PAY017117,CUST00835,5,2025-05-25,2025-05-28,426.84,429.26,Late,Complete
PAY017118,CUST00835,6,2025-06-25,2025-06-23,426.84,433.45,On Time,Complete
PAY017119,CUST00835,7,2025-07-25,2025-07-27,426.84,435.08,Late,Complete
PAY017120,CUST00835,8,2025-08-25,2025-08-29,426.84,423.2,Late,Partial
PAY017121,CUST00835,9,2025-09-25,2025-09-25,426.84,417.3,On Time,Partial
PAY017122,CUST00835,10,2025-10-25,2025-10-25,426.84,418.67,On Time,Partial
PAY017123,CUST00835,11,2025-11-25,2025-11-28,426.84,406.32,Late,Partial
PAY017124,CUST00835,12,2025-12-25,2025-12-27,426.84,432.6,Late,Complete
PAY017125,CUST00835,13,2026-01-25,2026-01-25,426.84,427.34,On Time,Complete
PAY017126,CUST00835,14,2026-02-25,2026-02-28,426.84,433.85,Late,Complete
PAY017127,CUST00835,15,2026-03-25,2026-03-29,426.84,425.23,Late,Partial
PAY017128,CUST00835,16,2026-04-25,2026-04-24,426.84,428.18,On Time,Complete
